2.738521118164062500e+02 2.736225280761718750e+02 2.731913146972656250e+02 2.727358093261718750e+02 2.724076538085937500e+02 2.721989135742187500e+02 2.720933227539062500e+02 2.720629882812500000e+02 2.720703735351562500e+02 2.720922241210937500e+02 2.721190185546875000e+02 2.721495361328125000e+02 2.721807250976562500e+02 2.722120056152343750e+02 2.722446289062500000e+02 2.722748718261718750e+02 2.723022460937500000e+02 2.723282775878906250e+02 2.723524169921875000e+02 2.723729553222656250e+02 2.723916320800781250e+02 2.724065856933593750e+02 2.724191589355468750e+02 2.724312744140625000e+02 2.724437255859375000e+02 2.724563293457031250e+02 2.724666748046875000e+02 2.724737243652343750e+02 2.724724731445312500e+02 2.724634399414062500e+02 2.724456481933593750e+02 2.724195861816406250e+02 2.723855285644531250e+02 2.723450927734375000e+02 2.723001708984375000e+02 2.722544555664062500e+02 2.722108154296875000e+02 2.721742553710937500e+02 2.721393127441406250e+02 2.721045532226562500e+02 2.720696105957031250e+02 2.720285034179687500e+02 2.719753112792968750e+02 2.719151611328125000e+02 2.718548278808593750e+02 2.717992248535156250e+02 2.717413635253906250e+02 2.716917724609375000e+02 2.716763000488281250e+02 2.716459655761718750e+02
2.740294494628906250e+02 2.738218688964843750e+02 2.734082031250000000e+02 2.729241638183593750e+02 2.725349121093750000e+02 2.722912597656250000e+02 2.721589355468750000e+02 2.721036071777343750e+02 2.720975952148437500e+02 2.721145629882812500e+02 2.721404724121093750e+02 2.721689758300781250e+02 2.721974182128906250e+02 2.722270812988281250e+02 2.722562561035156250e+02 2.722863769531250000e+02 2.723142395019531250e+02 2.723412475585937500e+02 2.723654479980468750e+02 2.723876342773437500e+02 2.724082336425781250e+02 2.724270324707031250e+02 2.724439697265625000e+02 2.724605407714843750e+02 2.724768066406250000e+02 2.724936828613281250e+02 2.725092163085937500e+02 2.725211181640625000e+02 2.725244445800781250e+02 2.725168151855468750e+02 2.724970703125000000e+02 2.724655151367187500e+02 2.724240722656250000e+02 2.723760375976562500e+02 2.723236999511718750e+02 2.722719421386718750e+02 2.722223510742187500e+02 2.721790466308593750e+02 2.721410827636718750e+02 2.721051940917968750e+02 2.720700378417968750e+02 2.720272216796875000e+02 2.719728088378906250e+02 2.719100646972656250e+02 2.718493041992187500e+02 2.717945251464843750e+02 2.717379455566406250e+02 2.716925048828125000e+02 2.716777954101562500e+02 2.716448669433593750e+02
2.739673156738281250e+02 2.737675476074218750e+02 2.734136962890625000e+02 2.729628295898437500e+02 2.725957336425781250e+02 2.723586425781250000e+02 2.722279357910156250e+02 2.721727600097656250e+02 2.721629943847656250e+02 2.721741333007812500e+02 2.721940307617187500e+02 2.722181701660156250e+02 2.722454528808593750e+02 2.722749023437500000e+02 2.723034057617187500e+02 2.723317565917968750e+02 2.723564758300781250e+02 2.723791503906250000e+02 2.724003601074218750e+02 2.724199829101562500e+02 2.724365234375000000e+02 2.724517822265625000e+02 2.724668273925781250e+02 2.724802551269531250e+02 2.724942016601562500e+02 2.725093994140625000e+02 2.725247192382812500e+02 2.725365600585937500e+02 2.725414428710937500e+02 2.725368347167968750e+02 2.725213012695312500e+02 2.724937744140625000e+02 2.724549560546875000e+02 2.724072265625000000e+02 2.723525085449218750e+02 2.722957153320312500e+02 2.722421264648437500e+02 2.721937255859375000e+02 2.721515197753906250e+02 2.721136779785156250e+02 2.720758972167968750e+02 2.720321350097656250e+02 2.719769592285156250e+02 2.719144897460937500e+02 2.718508605957031250e+02 2.717967834472656250e+02 2.717445373535156250e+02 2.717025756835937500e+02 2.716844787597656250e+02 2.716449279785156250e+02
2.739739379882812500e+02 2.737327575683593750e+02 2.733569641113281250e+02 2.729402770996093750e+02 2.726264038085937500e+02 2.724202270507812500e+02 2.722980346679687500e+02 2.722372741699218750e+02 2.722168579101562500e+02 2.722194213867187500e+02 2.722350158691406250e+02 2.722545471191406250e+02 2.722745666503906250e+02 2.722972106933593750e+02 2.723204040527343750e+02 2.723432006835937500e+02 2.723637084960937500e+02 2.723840637207031250e+02 2.724013671875000000e+02 2.724168090820312500e+02 2.724308776855468750e+02 2.724442749023437500e+02 2.724556579589843750e+02 2.724656677246093750e+02 2.724767456054687500e+02 2.724894714355468750e+02 2.725017089843750000e+02 2.725108032226562500e+02 2.725150146484375000e+02 2.725111083984375000e+02 2.724981079101562500e+02 2.724765014648437500e+02 2.724461669921875000e+02 2.724063415527343750e+02 2.723594055175781250e+02 2.723087768554687500e+02 2.722575073242187500e+02 2.722110900878906250e+02 2.721703186035156250e+02 2.721330566406250000e+02 2.720951538085937500e+02 2.720524291992187500e+02 2.719993591308593750e+02 2.719420776367187500e+02 2.718787536621093750e+02 2.718272399902343750e+02 2.717744445800781250e+02 2.717302551269531250e+02 2.716990661621093750e+02 2.716515502929687500e+02
2.744060668945312500e+02 2.741300659179687500e+02 2.736628723144531250e+02 2.731680297851562500e+02 2.727934570312500000e+02 2.725335388183593750e+02 2.723763122558593750e+02 2.722917175292968750e+02 2.722539672851562500e+02 2.722442321777343750e+02 2.722494201660156250e+02 2.722640075683593750e+02 2.722846069335937500e+02 2.723063659667968750e+02 2.723292541503906250e+02 2.723519592285156250e+02 2.723727111816406250e+02 2.723916625976562500e+02 2.724104309082031250e+02 2.724273071289062500e+02 2.724428405761718750e+02 2.724579162597656250e+02 2.724714965820312500e+02 2.724843750000000000e+02 2.724977416992187500e+02 2.725120239257812500e+02 2.725253601074218750e+02 2.725349731445312500e+02 2.725379943847656250e+02 2.725309143066406250e+02 2.725127258300781250e+02 2.724857788085937500e+02 2.724509582519531250e+02 2.724065551757812500e+02 2.723551025390625000e+02 2.723012695312500000e+02 2.722465209960937500e+02 2.721973876953125000e+02 2.721571350097656250e+02 2.721224975585937500e+02 2.720888061523437500e+02 2.720522766113281250e+02 2.720028686523437500e+02 2.719552001953125000e+02 2.718956909179687500e+02 2.718411865234375000e+02 2.717850036621093750e+02 2.717336120605468750e+02 2.716956176757812500e+02 2.716580200195312500e+02
2.741148071289062500e+02 2.739443969726562500e+02 2.736376647949218750e+02 2.732404479980468750e+02 2.728806152343750000e+02 2.726097717285156250e+02 2.724296875000000000e+02 2.723331298828125000e+02 2.722932434082031250e+02 2.722853393554687500e+02 2.722948913574218750e+02 2.723140258789062500e+02 2.723377990722656250e+02 2.723656921386718750e+02 2.723928527832031250e+02 2.724178466796875000e+02 2.724426574707031250e+02 2.724656372070312500e+02 2.724876098632812500e+02 2.725076293945312500e+02 2.725250549316406250e+02 2.725402221679687500e+02 2.725544433593750000e+02 2.725683898925781250e+02 2.725827026367187500e+02 2.725977172851562500e+02 2.726120300292968750e+02 2.726215209960937500e+02 2.726231689453125000e+02 2.726121520996093750e+02 2.725890197753906250e+02 2.725548095703125000e+02 2.725106201171875000e+02 2.724573669433593750e+02 2.723953552246093750e+02 2.723294982910156250e+02 2.722691345214843750e+02 2.722155761718750000e+02 2.721711425781250000e+02 2.721331176757812500e+02 2.720973510742187500e+02 2.720585632324218750e+02 2.720086669921875000e+02 2.719547729492187500e+02 2.718920898437500000e+02 2.718336181640625000e+02 2.717676086425781250e+02 2.717116394042968750e+02 2.716751098632812500e+02 2.716520385742187500e+02
2.742310180664062500e+02 2.740075073242187500e+02 2.736351013183593750e+02 2.732141723632812500e+02 2.728576660156250000e+02 2.726036987304687500e+02 2.724440307617187500e+02 2.723561706542968750e+02 2.723186950683593750e+02 2.723080749511718750e+02 2.723131408691406250e+02 2.723281250000000000e+02 2.723478088378906250e+02 2.723718872070312500e+02 2.723960571289062500e+02 2.724202270507812500e+02 2.724436950683593750e+02 2.724670715332031250e+02 2.724894104003906250e+02 2.725102539062500000e+02 2.725303649902343750e+02 2.725486755371093750e+02 2.725661926269531250e+02 2.725837402343750000e+02 2.726042785644531250e+02 2.726262512207031250e+02 2.726466674804687500e+02 2.726625366210937500e+02 2.726694335937500000e+02 2.726656799316406250e+02 2.726465759277343750e+02 2.726119079589843750e+02 2.725624084472656250e+02 2.725007629394531250e+02 2.724296569824218750e+02 2.723549499511718750e+02 2.722874145507812500e+02 2.722279663085937500e+02 2.721802673339843750e+02 2.721424255371093750e+02 2.721053771972656250e+02 2.720627746582031250e+02 2.720109252929687500e+02 2.719550476074218750e+02 2.718896179199218750e+02 2.718210449218750000e+02 2.717530212402343750e+02 2.716979064941406250e+02 2.716656188964843750e+02 2.716513977050781250e+02
2.743904418945312500e+02 2.741764831542968750e+02 2.737828063964843750e+02 2.733337402343750000e+02 2.729500122070312500e+02 2.726797180175781250e+02 2.725094909667968750e+02 2.724165039062500000e+02 2.723752136230468750e+02 2.723671875000000000e+02 2.723763122558593750e+02 2.723933715820312500e+02 2.724129333496093750e+02 2.724339599609375000e+02 2.724553833007812500e+02 2.724749755859375000e+02 2.724935913085937500e+02 2.725115051269531250e+02 2.725276794433593750e+02 2.725433654785156250e+02 2.725579528808593750e+02 2.725723876953125000e+02 2.725858459472656250e+02 2.725997009277343750e+02 2.726165161132812500e+02 2.726356201171875000e+02 2.726549682617187500e+02 2.726720275878906250e+02 2.726820068359375000e+02 2.726810913085937500e+02 2.726640930175781250e+02 2.726290283203125000e+02 2.725783691406250000e+02 2.725143127441406250e+02 2.724413452148437500e+02 2.723675537109375000e+02 2.722994995117187500e+02 2.722388305664062500e+02 2.721899108886718750e+02 2.721511535644531250e+02 2.721094665527343750e+02 2.720635681152343750e+02 2.720089111328125000e+02 2.719488525390625000e+02 2.718820495605468750e+02 2.718107299804687500e+02 2.717449951171875000e+02 2.716887512207031250e+02 2.716623229980468750e+02 2.716501464843750000e+02
2.742422485351562500e+02 2.740603637695312500e+02 2.737095336914062500e+02 2.733148803710937500e+02 2.729806518554687500e+02 2.727247009277343750e+02 2.725579833984375000e+02 2.724674072265625000e+02 2.724291992187500000e+02 2.724204711914062500e+02 2.724265136718750000e+02 2.724407653808593750e+02 2.724593505859375000e+02 2.724801025390625000e+02 2.724995422363281250e+02 2.725174560546875000e+02 2.725354309082031250e+02 2.725529174804687500e+02 2.725679321289062500e+02 2.725816955566406250e+02 2.725944824218750000e+02 2.726060180664062500e+02 2.726167907714843750e+02 2.726281127929687500e+02 2.726416625976562500e+02 2.726571655273437500e+02 2.726725769042968750e+02 2.726859741210937500e+02 2.726930847167968750e+02 2.726881103515625000e+02 2.726685485839843750e+02 2.726344299316406250e+02 2.725847167968750000e+02 2.725217590332031250e+02 2.724506225585937500e+02 2.723823242187500000e+02 2.723181457519531250e+02 2.722600097656250000e+02 2.722124328613281250e+02 2.721666870117187500e+02 2.721209411621093750e+02 2.720718994140625000e+02 2.720116882324218750e+02 2.719475097656250000e+02 2.718745727539062500e+02 2.718045043945312500e+02 2.717402648925781250e+02 2.716863098144531250e+02 2.716634521484375000e+02 2.716539916992187500e+02
2.740581970214843750e+02 2.738782653808593750e+02 2.735694885253906250e+02 2.732266235351562500e+02 2.729433593750000000e+02 2.727395935058593750e+02 2.726046142578125000e+02 2.725252685546875000e+02 2.724879150390625000e+02 2.724791564941406250e+02 2.724863281250000000e+02 2.724988403320312500e+02 2.725135803222656250e+02 2.725290527343750000e+02 2.725439453125000000e+02 2.725570983886718750e+02 2.725707397460937500e+02 2.725834960937500000e+02 2.725962524414062500e+02 2.726072387695312500e+02 2.726179199218750000e+02 2.726284179687500000e+02 2.726377868652343750e+02 2.726477050781250000e+02 2.726580810546875000e+02 2.726689758300781250e+02 2.726811218261718750e+02 2.726903686523437500e+02 2.726926879882812500e+02 2.726868591308593750e+02 2.726668701171875000e+02 2.726333312988281250e+02 2.725864868164062500e+02 2.725274963378906250e+02 2.724647827148437500e+02 2.724059448242187500e+02 2.723469543457031250e+02 2.722951965332031250e+02 2.722491455078125000e+02 2.721978759765625000e+02 2.721472167968750000e+02 2.720943298339843750e+02 2.720320739746093750e+02 2.719613647460937500e+02 2.718851928710937500e+02 2.718219604492187500e+02 2.717607116699218750e+02 2.717137756347656250e+02 2.716916198730468750e+02 2.716588439941406250e+02
2.745133361816406250e+02 2.742804260253906250e+02 2.738378601074218750e+02 2.733409118652343750e+02 2.729395751953125000e+02 2.726649780273437500e+02 2.725097961425781250e+02 2.724403991699218750e+02 2.724187622070312500e+02 2.724203186035156250e+02 2.724290161132812500e+02 2.724429931640625000e+02 2.724594726562500000e+02 2.724771118164062500e+02 2.724948120117187500e+02 2.725125427246093750e+02 2.725293273925781250e+02 2.725463256835937500e+02 2.725638122558593750e+02 2.725795288085937500e+02 2.725942993164062500e+02 2.726083374023437500e+02 2.726217956542968750e+02 2.726354675292968750e+02 2.726500854492187500e+02 2.726646423339843750e+02 2.726785278320312500e+02 2.726901245117187500e+02 2.726941223144531250e+02 2.726856994628906250e+02 2.726624755859375000e+02 2.726249084472656250e+02 2.725749206542968750e+02 2.725171813964843750e+02 2.724570007324218750e+02 2.723998413085937500e+02 2.723439941406250000e+02 2.722964172363281250e+02 2.722506408691406250e+02 2.722005615234375000e+02 2.721497192382812500e+02 2.720953369140625000e+02 2.720339660644531250e+02 2.719674072265625000e+02 2.718942871093750000e+02 2.718310852050781250e+02 2.717625427246093750e+02 2.717041625976562500e+02 2.716737670898437500e+02 2.716538085937500000e+02
2.737620239257812500e+02 2.735663452148437500e+02 2.732539978027343750e+02 2.729149475097656250e+02 2.726494445800781250e+02 2.724824523925781250e+02 2.723889770507812500e+02 2.723494873046875000e+02 2.723441467285156250e+02 2.723544921875000000e+02 2.723684692382812500e+02 2.723840637207031250e+02 2.723990783691406250e+02 2.724132080078125000e+02 2.724270629882812500e+02 2.724407653808593750e+02 2.724554443359375000e+02 2.724707031250000000e+02 2.724856872558593750e+02 2.724999084472656250e+02 2.725138549804687500e+02 2.725275878906250000e+02 2.725411987304687500e+02 2.725557861328125000e+02 2.725729980468750000e+02 2.725924987792968750e+02 2.726144409179687500e+02 2.726353149414062500e+02 2.726463623046875000e+02 2.726465454101562500e+02 2.726304321289062500e+02 2.726012268066406250e+02 2.725644531250000000e+02 2.725212402343750000e+02 2.724755859375000000e+02 2.724257507324218750e+02 2.723746643066406250e+02 2.723266906738281250e+02 2.722800598144531250e+02 2.722293395996093750e+02 2.721813964843750000e+02 2.721318664550781250e+02 2.720748291015625000e+02 2.720094299316406250e+02 2.719347534179687500e+02 2.718717956542968750e+02 2.718036499023437500e+02 2.717418212890625000e+02 2.716980590820312500e+02 2.716604919433593750e+02
2.741149291992187500e+02 2.738543701171875000e+02 2.734268493652343750e+02 2.729988403320312500e+02 2.726652526855468750e+02 2.724598693847656250e+02 2.723581542968750000e+02 2.723201904296875000e+02 2.723175659179687500e+02 2.723297424316406250e+02 2.723442077636718750e+02 2.723592529296875000e+02 2.723745422363281250e+02 2.723908691406250000e+02 2.724078674316406250e+02 2.724251098632812500e+02 2.724422302246093750e+02 2.724590148925781250e+02 2.724754333496093750e+02 2.724923095703125000e+02 2.725090637207031250e+02 2.725254821777343750e+02 2.725418701171875000e+02 2.725579223632812500e+02 2.725767517089843750e+02 2.725993041992187500e+02 2.726237792968750000e+02 2.726473388671875000e+02 2.726675109863281250e+02 2.726764526367187500e+02 2.726729125976562500e+02 2.726546325683593750e+02 2.726199645996093750e+02 2.725754394531250000e+02 2.725257263183593750e+02 2.724646606445312500e+02 2.724011840820312500e+02 2.723423767089843750e+02 2.722879943847656250e+02 2.722377319335937500e+02 2.721893920898437500e+02 2.721414184570312500e+02 2.720869140625000000e+02 2.720167236328125000e+02 2.719342651367187500e+02 2.718621520996093750e+02 2.717796630859375000e+02 2.717057189941406250e+02 2.716636047363281250e+02 2.716553344726562500e+02
